1297.9431818181818,0.0
1302.9545454545455,0.0
1307.965909090909,0.0
1312.9772727272727,0.0
1317.9886363636365,0.0
1323.0,0.0
1328.0113636363635,0.0
1333.0227272727273,0.0
1338.034090909091,0.0
1343.0454545454545,0.0
1348.0568181818182,0.0
1353.0681818181818,0.0
1358.0795454545455,0.0
1363.0909090909092,0.0
1368.1022727272727,0.0
1373.1136363636363,0.0
1378.125,0.0
1383.1363636363637,0.0
1388.1477272727273,0.0
1393.159090909091,0.0
1398.1704545454547,0.0
1403.181818181818,0.0
1408.1931818181818,0.0
1413.2045454545453,0.0
1418.215909090909,0.0
1423.2272727272727,0.0
1428.2386363636365,0.0
1433.25,0.0
1438.2613636363637,0.0
1443.2727272727275,0.0
1448.284090909091,0.0
1453.2954545454545,0.0
1458.306818181818,0.0
1463.3181818181818,0.0
1468.3295454545455,0.0
1473.340909090909,0.0
1478.3522727272727,0.0
1483.3636363636365,0.0
1488.375,0.0
1493.3863636363637,0.0
1498.397727272727,0.0
1748.965909090909,0.0
1753.9772727272727,0.0
1758.9886363636363,0.0
1764.0,0.0
1769.0113636363637,0.0
1774.0227272727275,0.0
1779.034090909091,0.0
1784.0454545454545,0.0
1789.056818181818,0.0
1794.0681818181818,0.0
1799.0795454545455,0.0
1804.090909090909,0.0
1809.1022727272727,0.0
1814.1136363636365,0.0
1819.125,0.0
1824.1363636363637,0.0
1829.1477272727275,0.0
1834.1590909090908,0.0
1839.1704545454545,0.0
1844.181818181818,0.0
1849.1931818181818,0.0
